text,rating,confidence
"Сходили в Дюк. Не были там лет 10. Было вкусно. Трёхлитровую бутылочку пива выпили с удовольствием. Были посреди недели, живой музыки не было, но диджей старался. Еда вся понравилась. Ещё приятная акция: если произвести оплату счёта до 20:00 - скидка 50%.
",5,0.75
"Аврору давно уже обошел Максимум. В Авроре полтора зала, звук плохой, отделка помещений страшная, посещаемость только из за вкусно и точка, но заходят только в мак. Пройти 300 метров до максимума не сложно
",1,0.75
"Очень понравилось. В кабинете неотложной помощи быстро осмотрели и дали рекомендации
",5,0.75
"Не смогли снять покрытие которое сделали в прошлый раз. В первые такое вижу что покрытие не снимается и процессе было очень больно. Единственное,что смогла предложить мастер это перекрыть предыдущий лак темным цветном🥲 \nИз-за тяжести ногти стали загибаться и выглядят толстыми. Администратор на это вообще никак не отреагировала! Мастеру в целом тоже было параллельно. 
",1,0.75
"Отличный коньячный завод, цены умеренные хороший выбор коньяка и шампанского понравился коньяк Избербаш ХО хороший 10-ти летний коньяк и цена умеренная. Советую для посещения!
",5,0.75
"Моя любимая ювелирная мастерская!!!\nМного раз заказывала изделия,ношу с удовольствием!!!\nПомогли с подбором моделей.\nРекомендую!!!
",5,0.75
"Часто заказываю запчасти у ребят. Свою работу делают качественно и в срок. Все расскажут и покажут, приятно иметь с ними дело.
",5,0.75
"Хороший перекус на трассе-бесплатной ,перед Тверью обеспечен!!!
",5,0.75
"Изначально может показаться что это вполне хорошая школа, особенно на основании рейтинга и отзывов. Но все не так просто))\nВозможно я бы не писала этот отзыв при человеческом отношении к себе, но так уж вышло. \nПервое, что должно было насторожить: при первой встрече очень хотят заключить договор и получить всю сумму сразу. Либо платите сразу все, либо 50 на 50, либо ежемесячны платеж (спойлер - это рассрочка/кредит). Реальное пробное занятие происходит ТОЛЬКО после заключения договора, который ОЧЕНЬ СЛОЖНО расторгнуть (про это тоже будет). \nНу и в начале все шло хорошо, я в целом была довольна обучением и преподавателями. Правда смущало что иногда в группе могло быть человек 15 (хотя обещали 8-9) в малюсенькой аудитории, даже стульев иногда не хватало на студентов! Слава богу, в конечном итоге добавили вторую группу. Даже пытались сделать какое-то распределение людей, но по моим наблюдениям все равно большая часть ходила только в одну группу, хотя второй преподаватель по качеству преподавания не уступал. \nТакже первый месяц был какой-то контакт с куратором и даже один (!) раз обещанный прогресс чек, который должен был быть каждый месяц. Куратор просто в какой-то момент пропал из поля зрения, и даже не сообщили что он уволился, а то что назначили нового узнала только когда зашел разговор про расторжение. \nГде то в середине апреля начали менять учебники и, соответственно, доступ к ресурсу где делать домашку, проходить тесты и т.д. Примерно в то же время я благополучно заболела, а вернувшись к занятиям в середине мая обнаружила что учебников до сих пор нет))) ну и когда они будут тоже было не понятно, учиться студентам приходилось по распечаткам которые делал преподаватель. \nТакже была ситуация, когда преподаватель взял отпуск, и даже предупредил своих студентов очень заранее об этом, но в итоге в день занятия никто из менеджеров не был об этом в курсе (ну или они забыли) и, соответственно, расписание с другим преподавателем составлено не было. Нам только предложили пойти в итак уже переполненную группу. (На этом моменте можно сделать вывод что тут не только к студентам странное отношение, но и сотрудников не очень уважают). \nВ целом, когда стало понятно что с организацией тут не очень, было принято решение расторгать договор, плюс были и другие вещи в приоритете на которые надо было тратить время. \nСначала были попытки разузнать процесс расторжения, потом попытки получить расчет и заявления, попытки узнать статус заявления. И все это сопровождается звонками с вытягиванием информации. Самое интересное что после волеизъявления отказаться от услуг начинается какой-то цирк)) \nЗа этот месяц мне три раза с разницей во времени пришлось объяснять причины по которым я хочу расторгнуть договор (то есть повторять одно и то же). Два из них одному и тому же человеку 🤡\nНа данный момент до менеджеров наконец видимо дошла информация, но до руководителя так и не дошла, и не понятно когда дойдет (дойдет ли вообще?), потому что сегодня мне по телефону сказали что передали информацию 22 июня и она пока «на рассмотрении» у руководителя. Видимо, пора идти другими путями)\nЕсли бы не такое отношение и нормальная организация расторжения договора, я бы возможно не писала эту простыню. Но я уже устала названивать менеджерам и получать новую порцию лапши на уши))\n
",1,0.75
"\nОгромное спасибо магазину, качественно быстро все подобрали , огромная благодарность Арсению за помощь и сопровождение в покупке. \nПриду обратно ! 
",5,0.75
"Шашлык сначала принесли сырой, потом сухой))(. Отдыхали компанией, заказывали всем по порции шашлыка. Порции ооочень сильно отличались по размеру, где- то полная тарелка, а у кого- то пару малюсеньких кусочков. В-общем больше туда ни ногой.
",3,0.75
"Мне всё очень понравилось, продукция шикарная, а в особенности мне понравился продавец, который меня обслуживал, прекрасный и добрый сотрудник Максим, благодарю за совет, который он мне дал.\nУверен, что ни раз ещё сюда вернусь и что-нибудь приобрету 
",5,0.75
"Персонал вежливый. Довольно интересные горки, бесейн волновой, массажный бассейн не охото из него выходить. Бани с разными температурами и хамам. Одна баня работа со сбоями не соответствовала температура. Одна Горка не функционировала.  Волновой бассейн запустили не сразу после открытия сообщили что неисправен. Дороговато и кафе в том числе. Если оплатили вход на весь день то в этот день может уйти и вернуться только один из компании остальные должны находится в парке. Со своей едой нельзя если только детское питание и другие исключения.
",3,0.75
"Замечательное место!!!! Сотрудники в года встречают улыбкой и заряжают позитивом! Очень чисто, всегда пахнет свежей выпечкой и кофе! Большой и разнообразный ассортимент! Рекомендую!!!!
",5,0.75
"Все очень понравилось. Был впервые в этой клинике, хочу отметить очень качественную работу и профессионализм персонала. Рекомендую!!! 
",5,0.75
"Шикарный вид на окрестности. Особенно в хорошую погоду. Видна в перспективе Куршская коса, просто волшебно! Но дороговато, это на мой взгляд
",5,0.75
"Самая лучшая клиника нашего города! Всегда новейшее оборудование, душевное отношение, продвинутые доктора!\nВсе четко по делу, без лишних назначений. Врачи всегда на связи, всегда направят и подскажут провеоенных смежных докторов и сделают все возможное дял вашего здоровья р красоты ! Обожаю, доверяю и хожу уже много-много лет! Ну а доктор Климова Елена просто любовь !
",5,0.75
"Магазин не открывается в указанное время. Зато надпись,уносящая в милое советское детство, Обед с...по- работает исправно. Продавец доволен имеющимся количеством клиентов,я в число которых не входил. Не вхожу. И не буду входить. Причем,я не уверен,что гадит только продавец. Компания,имея(внезапно) работающий сайт, не удосужилась, вместо бессмысленного поздравление с новым годом указать,что лавка закрыта. Из чего напрашивается вывод-каков поп, таков и приход. Если вам за ""покупкой любой ценой""-вам сюда. Если вы уважаете себя чуть больше-забудьте про это место. Оно НЕ уникально.
",1,0.75
"В эту стоматологию я попала случайно. После консультации в двух других, очень известных, мне понравились цены. Надо было выдергивать зуб и поставить 2-а импланта. Чистка зубов прошла легко, а удаление зуба и установка имплантов-это вообще сказка. Все за 25 минут, быстро и аккуратно! Я больше боялась. Профессионализм Макарова Сергея Николаевича на высоте! Дома даже не пришлось принимать обезболивающее. Муж, посчитав все затраты, решил, что будет тоже ставить импланты именно здесь. Весь персонал очень доброжелательный, клиника чистая и уютная.
",5,0.75
"Безумно красиво !!!! Всем советую ! Вход недорогой , 180 или 190₽ \nНо очень красиво , особенно если вечером приехать
",5,0.75
"Добрый день, хочу оставить положительный отзыв. Мы давно ходим в этот сад,  сыну он очень нравиться, дома часто пересматривает видео с дет сада, а это хороший показатель. Любит очень своих воспитателей. От меня большое спасибо воспитателям за разнообразные занятия! Мы всем очень довольны.
",5,0.75
"Хороший ребелитационый центр.Вежливый компетентный персонал.Отличное разнообразное лечение.Огромная ухоженная территория.
",5,0.75
"Рядом с работой, но вот был один неприятный случай-заправляли до полного, часть не вошла, оплачивали картой - оставшиеся денежные средства до сих пор не вернулись
",5,0.75
"Хороший выбор, чистенько, народу немного, удобное расположение, парковка еще не доделана, что не очень удобно
",5,0.75
"Второй раз отдыхаю с детьми здесь и с уверенностью могу сказать-Porto Mare ЛУЧШИЕ!!! Здесь идеально всё))) Чистые номера и идеальное бельё, убираются каждый день. Есть возможность не менять каждый день полотенца и белье - я, как приверженец сокращения потребления, вообще этому рада. По территории стоят станции сортировки мусора.\nЕда-шведская линия для взрослых с огромным выбором иазных блюд и напитков и отдельно - шведская линия для детей-это просто топ-дети счастливы))\nНу и отдельная благодарность-это досуг детей)) Двое детей-10 и 7 лет тотально заняты на территории - мастер-классы , лазертаг, игры, роспись футболок, волейбол, пионербол и вообще очень много всего... Утром после завтрака уходят и в 22 возвращаются счастливыми, море впечатлений)\nВ этот раз добавилась еще аквазона и сауна прям на территрии... Даже в апреле))\nВообщем, искренне советую всем!!!\nPorto Mare ЛУЧШИЕ))
",5,0.75
"Офигенный шашлык! Шаурма супер - ел много раз - дно ни разу не сорвало! Обеды сытные и порции большие! Рекомендую
",5,0.75
"Отдыхаем сейчас , все понравилось номера шикарные, все как на фото и цены тоже, завтраки отличные , домашние вкусные, приготовлены с душой, спасибо девочкам, номера чистые, администраторы( Аленка нас заселяла) отзывчивы и гостеприимны , местоположение 105 шагов магнит 2этажа, далее к морю- рынок, кафе, океанариум, лермонтовский бульвар,невесточка, два фонтана, автостанция и это центр, я не понимаю как можно писать плохие отзывы ноходясь в здравом уме,  у нас в номере всегда была туалетная бумага, мыло, шампуни, гели и освежитель,гостиница на 5 звезд, все отлично белоснежное сатиновое постельное белье  белоснежные полотенца, номера убирают каждый день, не просто мусор вынесли а пылесосят и т.д, приедем еще
",5,0.75
"Отдыхали в отеле с 2 по 9 июля 2023 года.Снимали двухкомнатный люкс на втором этаже.Сразу напишу - со второго этажа моря особо и не видать ,бронируйте 3 и 4 этажи )\nНомер: чистый,уютный,2 телевизора ,2 кондиционера,большая двуспальная кровать ,1,5 диван ,двуспальный диван. Два балкона, балконы большие.В ванной комнате все в рабочем состоянии. Туалетные принадлежности в полном комплекте :гель для душа, шампунь ,туалетная бумага,мыло.\nТакже есть тапочки и халаты.Полотенец хватало (расчёт на 4-х). Есть мини холодильник, тарелки ,чашки ,бокалы,стаканы (на 4-х маловато).Есть чайник небольшой ,чай,сахар.Также есть гладильная доска и утюг.\nУборка:каждый день,чистенько.Также приносили каждый день воду (нас было четверо,соответственно 4 бутылки по 0,5 л).\nОтель: отель не большой,на каждом этаже гладильная доска,работает мощно кондиционер,есть микроволновка на первом этаже, кулер с водой. \nПостояльцам отеля выдают 2 карты в номер,свет работает от карт.И дают брелок для входа в отель после 20:00.\nПарковка: просторная парковка ,охраняемая  (включена в стоимость), со шлагбаумом. \nПляж: собственный, с лежаками и навесом , за 100 р можно арендовать матрас на целый день. До пляжа 1 минута)))Чистый пляж.\nЕда: есть неплохая столовая рядом с отелем,цены средние,еда достойная,однако манная каша с комками)))и борщ без мяса )) по дороге на пляж есть много точек с едой и напитками.На мой взгляд - дороговато (сравниваю с Крымом в 2022 году)Возможно просто за год всё подорожало )))\nКто любит алкогольные коктейли ))смело покупайте их у парня в ларьке слева ,если идти в сторону остановки ,рядом с аптекой.Не экономит на алкоголе ,щедро готовя коктейль)))при этом учтет все ваши пожелания!\nЕсли отдыхаете с детьми ,то обратите внимание!!!На пляже и рядом работают девочки ,которые рисуют временные тату,которые очень любят детишки )Будьте внимательны!Оговаривайте цену заранее!А то такой рисунок на пару дней ,с учетом размера,встанет вам в 10 тысяч (((Слышала много историй на пляже об этих тату!\nА если вы кофеман,то вкусное зерновое кофе недорого (100 р за стакан 200 гр) покупайте в мини кафе у отеля белый песок (голубой блестящий забор ,как ориентир.)В столовой есть кафе и напитки ,но цена кофе 250 р (нам для троих дорого по 750 р отваливать 2 раза в день)))))\nВ общем : все понравилось ,отдых был крутой!
",5,0.75
"Роллы большие и с большим количеством начинки, все свежее, не разваливаются. Вок тоже классный, много рыбы и креветок, в целом порция довольно большая, что не может не радовать. Обязательно буду заказывать ещё! Приятно удивлен, за свою стоимость все очень вкусно и с большим количеством морепродуктов👍
",5,0.75
"Проезжал мимо с пердящей гофрой, дай думаю зайду спрошу, смогут сделать и по чем. Зашел, спросил, цена устроила. Парни взялись за работу. Все очень быстро сделали оплатил по заказ-наряду, а не как у многих на карту перевести или только наличкой. В общем очень понравилось и качество и скорость, а еще и карту скидочную оформил на следующий раз. К слову в Кунцево данная работа стоит на порядок выше, а по факту ходит не больше одного года. Парни спасибо вам! 
",5,0.75
"Доброго времени суток! Если есть проблема с кредитами, то только Финон! Грамотные специалисты! Работают с гарантией. После обращения, очень быстро собрали все нужные документы, всегда на связи, всегда помогают и отзываются. Благодаря этой компании, я свободна от всех долгов! Спасибо Вам, что Вы есть!
",5,0.75
"Хороший магазин, всё обычно свежее и качественное. Хорошая говядина, свинина. Продавцы очень внимательныи отзывчивые. Рекомендую брать здесь мясои другую продукцию.
",5,0.75
"Приятное место для посиделок, хорошая еда и приятное обслуживание
",5,0.75
"Очень нравится наш жк! Школа во дворе классная новая! Детских площадок уйма! На любой возраст, вкус и цвет! Территория убирается,летом следят за зеленью. В квартире за зиму включали отопление пару-тройку раз, с учетом того, что зима была холодная. Дома было очень тепло! А это еще и экономия за отопление в квитанции, вся коммуналка, кроме вывоза мусора, по счетчикам! Слышимость есть, но меня это не смущает. Соседи хорошие. Купили и паркинг- красота,проблем никаких. Во дворе тоже можно найти место для парковки.\n\nИз минусов- долго идти до остановки с домов от карьера, минут 10-15 быстрым шагом. От м. Пионерская 3 автобуса, от м. Комендантский проспект 1 автобус всего - проблематично в час пик. Если есть свое авто, проблем не вижу. \n\nВ целом, нашей семье нравится! Во дворе тихо, нет шума улиц,ночью летом спим с открытыми окнами, красота! Карьер из окна,парковая зона, лес- красота! 
",5,0.75
"Организация работы-отстой! Оплаченный заказ жду 5 дней и нет информации о выполнении. В самой аптеке на выдаче ""сломан компьютер"", когда починят - не известно. Заказ оплатил 7 марта, перед праздником, видимо провизоры сильно праздновали. Для сравнения: заказ от 7 марта на аптека. ру получил 9 и без всякой предоплаты! Озерки сильно перехвалены, и с ценами у них так себе, не самые лояльные. Первый и последний раз заказывал у них и остальным клиентам советую переориентироваться, благо аптек нынче как грязи!
",1,0.75
"Очень красивый парк. Прекрасная набережная. В тёплое время года- поющие красивые фонтаны
",5,0.75
"Космическое сооружение 21 века. Построено в великолепном месте. Мы с супругой в восторге от чаши и от Казани в целом. 
",5,0.75
"Отличное место! Всё кругом чисто, опрятно и ухоженно.  Сотрудники дома культуры вежливы. Небольшой парк, памятник неизвестному солдату. По людям видно, что это место они любят.
",5,0.75
"Заведение уютное. Нас сразу встретили, предложили столик. Музыка играет умеренно. Работа официанта на высоком уровне. Кухня оставляет желать лучшего. Принесли блюдо с волосам... Мясо не жуется, причём в трёх блюдах такая проблема ( видимо не свежее мясо, ну либо плохо приготовленное) безвкусное,  отсутствие специй практически на ноль. Повторюсь, работа официантки только превзошло все ожидания.
",3,0.75
"Ставлю 4 звезды, чтобы местные не заклевали. По факту 3. Площадки есть, но старые. Инфраструктуры никакой. С коляской только побродить по дорожкам. Тут устраивают мастер классы по фитнесу, старушек много набивается. Это радует. Но хотелось бы новую детскую площадку, тренажеры, раздевалку, туалет
",4,0.75
"Я хожу в эту школу, потому что у нас лагерь. Отличная школа!! В туалете есть туалетная бумага. Можно заниматься и в парке и в школе. Рекомендую!!!! P.s. У меня тренер Евгений Евгеньевич.
",5,0.75
"Отличный ресторан немного с перебором вежливым  официантами. Приятный интерьер на летней веранде. Еда хорошая, но ещё есть точки роста: рис быль чуть суховат, вкус соуса слишком забивал вкус баранины. Меню интересное, чувствуется, с ним идёт работа.\nОсталось приятное ощущение от посещения, все отличные оценки, думаю, вполне заслужены. \nБыло несколько посетителей, которые пришли исключительно покурить кальян, видимо, популярное место. \nЖену немного напрягали 2 мужика, резавшиеся в нарды за соседним столиком. Немного спорная идея с нардами в ресторане, видимо, поэтому они официально рестораном не называются. Лучше бы они играли в шахматы, все же нарды - громковатая игра.) \n\n
",5,0.75
"Обычный отель,чисто,аккуратно.В номер стандарт дают чайник, без чая и чашки,особо никаких ""плюшек"" больше нет.Завтраки на троечку,если спуститься поздно-есть будет нечего.Сняла звезду за то,что халаты сдают в аренду за 250р в сутки,как-то для отеля сетевого это странно очень. При раннем выезде ланч-бокс приготовили.
",4,0.75
"Хочу выразить свою благодарность, супер сауна. Во первых очень чисто , во вторых бассейн просто супер , парилка работает на все 100, всем рекомендую
",5,0.75
"Отдыхали в июне-июле.В целом все понравилось:чисто(мусор постоянно убирают),спасатели очень ответственные ,все время бдят,людей не слишком много(может ещё не высокий сезон).Лежаки дороговато ,конечно,но это центр Сочи все-таки,мы взяли абонемент на 7 посещений за 8950₽ (входит два лежака с матрасами,зонт и столик).Абонемент этот действует также на пляже Маяк.Оборудование на пляже,мне показалось,достаточно новое,по крайней мере-не изношенное.Матрасы периодически меняют,очевидно чистят,видела сотрудника сервиса пляжа с охапкой матрасов,идущего по направлению к пляжу.Продавцы с пивом-рыбой не ходят,вокруг -кафе с пиццей,мороженым и т.д,киоски с пляжными штучками.На пляже есть душ ,правда ,с холодной водой,но ноги ополоснуть можно.Туалет бесплатный один на весь пляж,но достаточно приличный .Единственное,лично мне,не хватало музыки какой-нибудь ненавязчивой.А так очень понравилось,рекомендую!
",5,0.75
"Очень приятное место, крайне милая бариста сделала мне вкуснейший лимонад во тьме ночной. Кофе тоже вкусный, хорошее молоко и всегда есть растительное. Всем советую в независимости от отношения к кофе :)
",5,0.75
"Очень хороший бар, всё очень вкусно, вежливый персонал!
",5,0.75
"Ремонт хороший, интерьер  беживые стены, там всегда чисто 🧹
",5,0.75
"Были на выставках ""Viva la Frida"" и ""письма к Тео"". Сами выставки классные - ожившие картины. Вас осыпают мириадом живописных цветков и звёзд, на нарисованной реке закачаются волны, лепестки цветов на деревьях будет срывать ветер, по щеке Фриды Кало скатится слеза, всё придёт в движение, одним словом, и захватил вас на полтора часа. Единственный недостаток - сидения без спинки, к концу вы очень устанете. 
",5,0.75
"Всё классно. Вкусненько особенно после ФГУПовского санатория)), оригинально, подача быстро и вежливо. Завтрак, обед и ужин на любой вкус. Цена приемлемая. На двоих от души поесть, без алкоголя в районе тысячи рублей+-.В заведении чисто и аккуратно. Центр города удобно. Буду в Туапсе зайду с удовольствием.
",5,0.75
"На рынке строительно- ремонтных услуг немало организаций. А как было определиться с выбором в 2020 г. нам,- вновь избранному правлению ЖСК «Октябрьский 11», получившему богатое на ремонты наследство?  А мы просто спросили мнение своих друзей и знакомых.  От них мы узнали названия нескольких организаций- по ремонту, труб, крыши, швов здания…, которые работают профессионально и, к тому же, не обманут. Особенно добрые слова были сказаны в адрес ООО «Компания «СанТехСервис», которую возглавляет А.Н. Мансуров. \n    Мы быстро определились с первым  ремонтом, т.к. подвал наш был больше похож на спелеопещеру : везде лужи, капает, течёт, журчит. Конечно, мы запросили сметы работ у разных организаций. Но увидели, что более мобильные и ответственные оказались сотрудники именно «СанТехСервиса». К тому же и стоимость работ у них была вполне доступная для нас. А ещё при осмотре труб водоснабжения в подвале они обратили внимание на то, что старый насос, который подкачивал воду на верхние этажи, уже пришел в негодность и больше «хлопал, чем качал» воду. Это мы и от жителей дома слышали. Сотрудники «СанТехСервис» предложили нам поставить не очень дорогой итальянский насос. Он вполне вписывался в имевшуюся на счету ЖСК сумму кап. ремонта. (У ЖСК свой счет в Сбербанке).    \n    Так, не долго думая, мы выбрали ремонтную организацию. И не пожалели. А сделали всё, как положено :  и смету изучили, и одобрили на общем собрании, и договор на выполнение работ подписали, и к работам приступили незамедлительно. Через две недели в подвале уже стояли новенькие пластиковые трубы, а жители благодарили ещё и за бесперебойную подачу воды на верхние этажи.                                                              И все-таки мы вновь возродили традицию проверять качество проделанного в доме ремонта представителями всех подъездов. Это у нас называется «Техническая комиссия». В неё входят обычно по 2 человека от подъезда и по 1 человеку от и ревизионной комиссии и правления дома. Конечно, не все 14 человек могут прийти в назначенный день, но, человек 8-10 всегда бывает. Они вместе с ремонтниками осматривают объект. И только после одобрения участников «Технической комиссии» председатель подписывает акт выполненных работ. Так в 2020 г. все выполненные в доме работы были одобрены. \n   А на следующий год мы уже с большим доверием и надеждами заменили старые трубы горячей воды на новые пластиковые, тоже чешского производства. И снова директор ремонтной организации сам приезжали не раз в наш дом и контролировал ход проводимых его сотрудниками работ. И снова комиссия оценила работу на хорошо. В прошлом, 2022 г году, мы продолжили работы по замене труб. Это уже трубы отопления. И снова на собрание решило менять их по секциям и сотрудничать только с «СанТехСервис» - с ними спокойно и надёжно. За время ремонтов, решая разные вопросы мы познакомились и с инженером ООО «Компания «СанТех Сервис» Максимом Олеговичем    Киршиным и менеджером Ильёй Андреевичем Бакулиным.                                      \n           Это очень, внимательные, выдержанные, приятные в общении и исполнительные сотрудники.\nТеперь мы уже не вызываем по ночам «аварийку», не переживаем о порывах труб, а спим спокойно, зная, что с сантехникой всё в порядке.\n    В этом году нам предстоит заменить трубы теплоснабжения в 3 -й секции дома (5 и 6 подъезды). Мы уверены, что эти работы по силам нашим ремонтникам и что им можно доверять.\n   А вот на будущий год  предстоит пройти большой ремонт- это замена труб и узлов во 2 секции дома (3 и 4 подъезды). Там находятся вводы труб на дом. Вот там- то всё будет сложнее: больше узлов, деталей, возможно, что сами работы займут больше времени…. Но мы уверены в своих помощниках и с оптимизмом смотрим в будущее. Мы знаем, работы будут выполнены и качественно и в установленные сроки. \n   За это и говорим «Спасибо нашим помощникам»!\nВот как стало теперь (прикрепляю фото).
",5,0.75
"Отличное место для отдыха и проведения мероприятий на свежем воздухе. Для детского, семейного и коллективного отдыха. Интересные достопримечательности этого сказочного места порадуют глаз человека!
",5,0.75
"1смена 2023г. Спасибо огромное за организацию отдыха! Это было ярко, необычно и эмоционально! Столько положительных эмоций Вика с детских лагерей не привозила ни разу! Это восторг от природы, животных (и не только лошадок), от похода, сплава! Программа была насыщенная и разнообразная! Всю свою жизнь Вика мечтала пообщаться с лошадками- и эта мечта сбылась! Теперь эта ""болезнь"" на долго! Как мне сказали, конями ""болеют"" один раз и навсегда""! По окончании смены очень не хотелось уезжать из этих красивых мест! Что для ребёнка может быть лучше? \nКристально чистый воздух Горного Алтая 24часа в сутки, изумительная природа, много движения, общения! Отлично организованные условия для жизни, хорошие вожатые, грамотные инструктора!  Это маленький рай на земле, место энергетической подпитки, где можно почувствовать себя маленькой частичкой этого чудесного и удивительного мира природы! \nНе успев отдохнуть с дороги, Вика  просится на следующее лето опять к Вам! \nЕкатерина, и вся ваша замечательная и добрая команда, благодарю вас за интересный и яркий отдых, за приобщение детей к природе!
",5,0.75
